isChapter, link, compareLink, text, isChildLink, similarityRatio, containsChapter, endsWithNumber
false,https://mangapanda.onl,https://mangapanda.onl,MangaPanda,false,0.014925373134328358,false,false
false,https://mangapanda.onl/login,login,,false,0.007462686567164179,false,false
false,https://mangapanda.onl/search,search,Directory,false,0.007462686567164179,false,false
false,https://mangapanda.onl/popular,popular,Popular,false,0.007462686567164179,false,false
false,https://mangapanda.onl/updates,updates,Updates,false,0.007462686567164179,false,false
false,https://mangapanda.onl/new,new,New,false,0.007462686567164179,false,false
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-58,chapter/coffee-vanilla/chapter-58,Chapter 58,true,0.5522388059701493,true,true
false,https://mangapanda.onl/genre/romance,genre/romance,Romance,false,0.022388059701492536,false,false
false,https://mangapanda.onl/genre/shoujo,genre/shoujo,Shoujo,false,0.022388059701492536,false,false
false,https://mangapanda.onl/genre/ecchi,genre/ecchi,Ecchi,false,0.022388059701492536,false,false
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-17,chapter/coffee-vanilla/chapter-17,Continue #17,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-1,chapter/coffee-vanilla/chapter-1,Start Reading,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-57,chapter/coffee-vanilla/chapter-57,#57 - Chapter 5706-15-2021,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-56,chapter/coffee-vanilla/chapter-56,#56 - Chapter 5606-15-2021,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-55,chapter/coffee-vanilla/chapter-55,#55 - Chapter 5506-15-2021,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-54,chapter/coffee-vanilla/chapter-54,#54 - Chapter 5405-24-2021,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-53,chapter/coffee-vanilla/chapter-53,#53 - Chapter 5305-10-2021,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-52,chapter/coffee-vanilla/chapter-52,#52 - Chapter 5205-06-2021,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-51,chapter/coffee-vanilla/chapter-51,#51 - Chapter 5104-24-2021,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-50,chapter/coffee-vanilla/chapter-50,#50 - Chapter 5004-24-2021,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-49,chapter/coffee-vanilla/chapter-49,#49 - Chapter 4904-24-2021,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-48,chapter/coffee-vanilla/chapter-48,#48 - Chapter 4804-24-2021,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-47,chapter/coffee-vanilla/chapter-47,#47 - Chapter 4704-24-2021,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-46,chapter/coffee-vanilla/chapter-46,#46 - Vol.12 Chapter 4603-18-2021,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-45,chapter/coffee-vanilla/chapter-45,#45 - Coffee & Vanilla 4503-10-2021,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-44,chapter/coffee-vanilla/chapter-44,#44 - Vol.11 Chapter 4403-03-2021,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-43,chapter/coffee-vanilla/chapter-43,#43 - Coffee & Vanilla 4302-22-2021,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-42,chapter/coffee-vanilla/chapter-42,#42 - Coffee & Vanilla 4202-08-2021,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-41,chapter/coffee-vanilla/chapter-41,#41 - Coffee & Vanilla 4102-08-2021,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-40,chapter/coffee-vanilla/chapter-40,#40 - Coffee & Vanilla 4001-19-2021,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-39,chapter/coffee-vanilla/chapter-39,#39 - Coffee & Vanilla 3901-12-2021,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-38,chapter/coffee-vanilla/chapter-38,#38 - Coffee & Vanilla 3801-03-2021,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-37.5,chapter/coffee-vanilla/chapter-37.5,#37.5 - Extra Episode: Side:Natsuki06-19-2020,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-27,chapter/coffee-vanilla/chapter-27,#27 - Coffee & Vanilla 2706-28-2020,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-26,chapter/coffee-vanilla/chapter-26,#26 - Vol. 7 Ch. 2602-05-2020,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-25.5,chapter/coffee-vanilla/chapter-25.5,#25.5 - Vol. 6 Ch. 25.5 - Extra11-17-2019,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-25,chapter/coffee-vanilla/chapter-25,#25 - Vol.6 Chapter 2506-13-2019,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-24,chapter/coffee-vanilla/chapter-24,#24 - Vol.6 Chapter 2402-26-2019,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-23,chapter/coffee-vanilla/chapter-23,#23 - Chapter 2312-14-2018,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-22,chapter/coffee-vanilla/chapter-22,#22 - Chapter 2211-20-2018,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-21.5,chapter/coffee-vanilla/chapter-21.5,#21.5 - Coffee & Vanilla 21.506-20-2020,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-21,chapter/coffee-vanilla/chapter-21,#21 - Chapter 2104-06-2018,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-20,chapter/coffee-vanilla/chapter-20,#20 - Ch.2001-17-2018,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-19,chapter/coffee-vanilla/chapter-19,#19 - Ch.1909-26-2017,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-18,chapter/coffee-vanilla/chapter-18,#18 - Chapter 1807-22-2017,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-17.5,chapter/coffee-vanilla/chapter-17.5,#17.5 - Extra05-14-2017,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-16,chapter/coffee-vanilla/chapter-16,#16 - Chapter 1604-25-2017,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-15,chapter/coffee-vanilla/chapter-15,#15 - Date & Friend04-09-2017,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-14.5,chapter/coffee-vanilla/chapter-14.5,#14.5 - Coffee & Vanilla 14.506-20-2020,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-14,chapter/coffee-vanilla/chapter-14,#14 - Home & Accident04-09-2017,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-13.5,chapter/coffee-vanilla/chapter-13.5,#13.5 - Chapter 13.503-24-2017,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-13,chapter/coffee-vanilla/chapter-13,#13 - Chapter 1303-13-2017,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-12,chapter/coffee-vanilla/chapter-12,#12 - Chapter 1203-04-2017,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-11,chapter/coffee-vanilla/chapter-11,#11 - Chapter 1102-26-2017,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-10.5,chapter/coffee-vanilla/chapter-10.5,#10.5 - Coffee & Vanilla 10.502-27-2017,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-10,chapter/coffee-vanilla/chapter-10,#10 - Enemy & Guardian02-21-2017,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-9.5,chapter/coffee-vanilla/chapter-9.5,#9.5 - [Vol 2 Extra]02-14-2017,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-9,chapter/coffee-vanilla/chapter-9,#9 - Heat & Competition02-14-2017,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-8.5,chapter/coffee-vanilla/chapter-8.5,#8.5 - Chapter 8.507-19-2016,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-8,chapter/coffee-vanilla/chapter-8,#8 - Chapter 807-19-2016,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-7,chapter/coffee-vanilla/chapter-7,#7 - Chapter 706-02-2016,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-6,chapter/coffee-vanilla/chapter-6,#6 - Chapter 606-02-2016,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-5,chapter/coffee-vanilla/chapter-5,#5 - Vol.1 chapter 505-24-2016,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-4,chapter/coffee-vanilla/chapter-4,#4 - Chapter 405-23-2016,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-3,chapter/coffee-vanilla/chapter-3,#3 - 3rd Cup - First Overnight Stay & XXX05-20-2016,true,0.5522388059701493,true,true
true,https://mangapanda.onl/chapter/coffee-vanilla/chapter-2,chapter/coffee-vanilla/chapter-2,#2 - 2nd Cup - Bitter Call05-17-2016,true,0.5522388059701493,true,true
false,https://mangapanda.onl/manga/world-trigger_121,manga/world-trigger_121,,false,0.11194029850746269,false,true
false,https://mangapanda.onl/chapter/world-trigger_121/chapter-215,chapter/world-trigger_121/chapter-215,#215,false,0.5522388059701493,true,true
false,https://mangapanda.onl/manga/goddess-creation-system,manga/goddess-creation-system,,false,0.11194029850746269,false,false
false,https://mangapanda.onl/chapter/goddess-creation-system/chapter-436.5,chapter/goddess-creation-system/chapter-436.5,#436.5,false,0.5522388059701493,true,true
false,https://mangapanda.onl/manga/a-returner-s-magic-should-be-special,manga/a-returner-s-magic-should-be-special,,false,0.05970149253731343,false,false
false,https://mangapanda.onl/chapter/a-returner-s-magic-should-be-special/chapter-172,chapter/a-returner-s-magic-should-be-special/chapter-172,#172,false,0.5522388059701493,true,true
false,https://mangapanda.onl/manga/martial-peak,manga/martial-peak,,false,0.11194029850746269,false,false
false,https://mangapanda.onl/chapter/martial-peak/chapter-1660,chapter/martial-peak/chapter-1660,#1660,false,0.5522388059701493,true,true
false,https://mangapanda.onl/manga/star-martial-god-technique,manga/star-martial-god-technique,,false,0.11194029850746269,false,false
false,https://mangapanda.onl/chapter/star-martial-god-technique/chapter-498,chapter/star-martial-god-technique/chapter-498,#498,false,0.5522388059701493,true,true
false,https://mangapanda.onl/manga/tales-of-demons-and-gods,manga/tales-of-demons-and-gods,,false,0.11194029850746269,false,false
false,https://mangapanda.onl/chapter/tales-of-demons-and-gods/chapter-352.5,chapter/tales-of-demons-and-gods/chapter-352.5,#352.5,false,0.5522388059701493,true,true
false,https://mangapanda.onl/manga/yuan-zun,manga/yuan-zun,,false,0.11194029850746269,false,false
false,https://mangapanda.onl/chapter/yuan-zun/chapter-356,chapter/yuan-zun/chapter-356,#356,false,0.5522388059701493,true,true
false,https://mangapanda.onl/manga/shen-yi-di-nu,manga/shen-yi-di-nu,,false,0.11194029850746269,false,false
false,https://mangapanda.onl/chapter/shen-yi-di-nu/chapter-443.5,chapter/shen-yi-di-nu/chapter-443.5,#443.5,false,0.5522388059701493,true,true
false,https://mangapanda.onl/manga/giant-killing,manga/giant-killing,,false,0.11194029850746269,false,false
false,https://mangapanda.onl/chapter/giant-killing/chapter-435,chapter/giant-killing/chapter-435,#435,false,0.5522388059701493,true,true
false,https://mangapanda.onl/manga/mairimashita-iruma-kun,manga/mairimashita-iruma-kun,,false,0.05970149253731343,false,false
false,https://mangapanda.onl/chapter/mairimashita-iruma-kun/chapter-227,chapter/mairimashita-iruma-kun/chapter-227,#227,false,0.5522388059701493,true,true
false,https://mangapanda.onl/manga/diamond-no-ace-act-ii,manga/diamond-no-ace-act-ii,,false,0.11194029850746269,false,false
false,https://mangapanda.onl/chapter/diamond-no-ace-act-ii/chapter-268,chapter/diamond-no-ace-act-ii/chapter-268,#268,false,0.5522388059701493,true,true
false,https://mangapanda.onl/manga/detective-conan_130,manga/detective-conan_130,,false,0.11194029850746269,false,true
false,https://mangapanda.onl/chapter/detective-conan_130/chapter-1081,chapter/detective-conan_130/chapter-1081,#1081,false,0.5522388059701493,true,true
false,https://mangapanda.onl/manga/jujutsu-kaisen,manga/jujutsu-kaisen,,false,0.029850746268656716,false,false
false,https://mangapanda.onl/chapter/jujutsu-kaisen/chapter-164,chapter/jujutsu-kaisen/chapter-164,#164,false,0.5522388059701493,true,true
false,https://mangapanda.onl/manga/black-clover_116,manga/black-clover_116,,false,0.11194029850746269,false,true
false,https://mangapanda.onl/manga/boku-no-hero-academia_121,manga/boku-no-hero-academia_121,,false,0.05223880597014925,false,true
false,https://mangapanda.onl/manga/one-piece_122,manga/one-piece_122,,false,0.11194029850746269,false,true
false,https://mangapanda.onl/manga/akatsuki-no-yona_116,manga/akatsuki-no-yona_116,,false,0.05223880597014925,false,true
false,https://mangapanda.onl/chapter/akatsuki-no-yona_116/chapter-216,chapter/akatsuki-no-yona_116/chapter-216,#216,false,0.5522388059701493,true,true
false,https://mangapanda.onl/manga/enen-no-shouboutai,manga/enen-no-shouboutai,,false,0.05970149253731343,false,false
false,https://mangapanda.onl/chapter/enen-no-shouboutai/chapter-290,chapter/enen-no-shouboutai/chapter-290,#290,false,0.5522388059701493,true,true
false,https://mangapanda.onl/manga/against-the-gods,manga/against-the-gods,,false,0.05970149253731343,false,false
false,https://mangapanda.onl/chapter/against-the-gods/chapter-417,chapter/against-the-gods/chapter-417,#417,false,0.5522388059701493,true,true
false,https://mangapanda.onl/manga/tower-of-god_101,manga/tower-of-god_101,,false,0.11194029850746269,false,true
false,https://mangapanda.onl/chapter/tower-of-god_101/chapter-515,chapter/tower-of-god_101/chapter-515,#515,false,0.5522388059701493,true,true
false,https://www.facebook.com/MangaPanda.io,mangapanda.io,,false,0.029850746268656716,false,false
false,https://www.instagram.com/mangapanda.io,mangapanda.io,,false,0.029850746268656716,false,false
false,https://twitter.com/MangaPandaIO,mangapandaio,,false,0.11194029850746269,false,false
false,https://www.pinterest.com/mangareaderio,mangareaderio,,false,0.05223880597014925,false,false
false,https://mangapanda.onl/contact,contact,Contact,false,0.007462686567164179,false,false
false,https://mangapanda.onl/terms,terms,Terms,false,0.007462686567164179,false,false
false,https://mangapanda.onl/privacy,privacy,Privacy,false,0.007462686567164179,false,false
false,https://mangahub.io,https://mangahub.io,©mangahub.io group,false,0.014925373134328358,false,false
false,https://mangapanda.onl/user/history,user/history,Full List,false,0.007462686567164179,false,false
false,/css/notifications.css,/css/notifications.css,,false,0.022388059701492536,false,false
false,/css/nprogress.css,/css/nprogress.css,,false,0.022388059701492536,false,false
false,https://kissmanga.org/manga/manga-ec981811,manga/manga-ec981811,,true,0.03007518796992481,false,true
false,/static/images/favicon.ico,/static/images/favicon.ico,,false,0.022556390977443608,false,false
false,/static/resources/style.min.css,/static/resources/style.min.css,,false,0.022556390977443608,false,false
false,https://static.animecdn.xyz/manifest.json,manifest.json,,false,0.007518796992481203,false,false
false,/static/theme/css/override.css,/static/theme/css/override.css,,false,0.022556390977443608,false,false
false,//dsomethove.xyz,//dsomethove.xyz,,false,0.007518796992481203,false,false
false,//withvendedink.xyz,//withvendedink.xyz,,false,0.007518796992481203,false,false
false,//excimpossipellas.xyz,//excimpossipellas.xyz,,false,0.007518796992481203,false,false
false,https://kissmanga.org/login?redirect_to=,login?redirect_to=,login,false,0.007518796992481203,false,false
false,https://kissmanga.org/register?redirect_to=,register?redirect_to=,register,false,0.007518796992481203,false,false
false,https://kissmanga.org,https://kissmanga.org,KissAnime,false,0.007518796992481203,false,false
false,/manga_list,/manga_list,Manga list,false,0.03759398496240601,false,false
false,/manga_list?action=genre&q=Action,/manga_list?action=genre&q=action,Action Manga,false,0.03759398496240601,false,false
false,/manga_list?action=genre&q=Adventure,/manga_list?action=genre&q=adventure,Adventure Manga,false,0.03759398496240601,false,false
false,/manga_list?action=genre&q=Fantasy,/manga_list?action=genre&q=fantasy,Fantasy Manga,false,0.03759398496240601,false,false
false,/manga_list?action=genre&q=Webtoons,/manga_list?action=genre&q=webtoons,Webtoons Manga,false,0.03759398496240601,false,false
false,/login,/login,Login,false,0.007518796992481203,false,false
false,/register,/register,Register,false,0.007518796992481203,false,false
true,/chapter/manga-ec981811/chapter-104,/chapter/manga-ec981811/chapter-104,Ranker Who Lives A Second Time - Chapter 104,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-103,/chapter/manga-ec981811/chapter-103,Ranker Who Lives A Second Time - Chapter 103,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-102,/chapter/manga-ec981811/chapter-102,Ranker Who Lives A Second Time - Chapter 102,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-101,/chapter/manga-ec981811/chapter-101,Ranker Who Lives A Second Time - Chapter 101,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-100,/chapter/manga-ec981811/chapter-100,Ranker Who Lives A Second Time - Chapter 100,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-99,/chapter/manga-ec981811/chapter-99,Ranker Who Lives A Second Time - Chapter 99,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-98,/chapter/manga-ec981811/chapter-98,Ranker Who Lives A Second Time - Chapter 98,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-97,/chapter/manga-ec981811/chapter-97,Ranker Who Lives A Second Time - Chapter 97,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-96,/chapter/manga-ec981811/chapter-96,Ranker Who Lives A Second Time - Chapter 96,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-95,/chapter/manga-ec981811/chapter-95,Ranker Who Lives A Second Time - Chapter 95,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-94,/chapter/manga-ec981811/chapter-94,Ranker Who Lives A Second Time - Chapter 94,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-93,/chapter/manga-ec981811/chapter-93,Ranker Who Lives A Second Time - Chapter 93,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-92,/chapter/manga-ec981811/chapter-92,Ranker Who Lives A Second Time - Chapter 92,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-91,/chapter/manga-ec981811/chapter-91,Ranker Who Lives A Second Time - Chapter 91,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-90,/chapter/manga-ec981811/chapter-90,Ranker Who Lives A Second Time - Chapter 90,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-89,/chapter/manga-ec981811/chapter-89,Ranker Who Lives A Second Time - Chapter 89,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-88,/chapter/manga-ec981811/chapter-88,Ranker Who Lives A Second Time - Chapter 88,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-87,/chapter/manga-ec981811/chapter-87,Ranker Who Lives A Second Time - Chapter 87,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-86,/chapter/manga-ec981811/chapter-86,Ranker Who Lives A Second Time - Chapter 86,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-85,/chapter/manga-ec981811/chapter-85,Ranker Who Lives A Second Time - Chapter 85,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-84,/chapter/manga-ec981811/chapter-84,Ranker Who Lives A Second Time - Chapter 84,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-83,/chapter/manga-ec981811/chapter-83,Ranker Who Lives A Second Time - Chapter 83,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-82,/chapter/manga-ec981811/chapter-82,Ranker Who Lives A Second Time - Chapter 82,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-81,/chapter/manga-ec981811/chapter-81,Ranker Who Lives A Second Time - Chapter 81,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-80,/chapter/manga-ec981811/chapter-80,Ranker Who Lives A Second Time - Chapter 80,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-79,/chapter/manga-ec981811/chapter-79,Ranker Who Lives A Second Time - Chapter 79,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-78,/chapter/manga-ec981811/chapter-78,Ranker Who Lives A Second Time - Chapter 78,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-77,/chapter/manga-ec981811/chapter-77,Ranker Who Lives A Second Time - Chapter 77,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-76,/chapter/manga-ec981811/chapter-76,Ranker Who Lives A Second Time - Chapter 76,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-75,/chapter/manga-ec981811/chapter-75,Ranker Who Lives A Second Time - Vol.2 Chapter 75,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-74,/chapter/manga-ec981811/chapter-74,Ranker Who Lives A Second Time - Chapter 74,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-73,/chapter/manga-ec981811/chapter-73,Ranker Who Lives A Second Time - Chapter 73,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-72,/chapter/manga-ec981811/chapter-72,Ranker Who Lives A Second Time - Chapter 72,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-71,/chapter/manga-ec981811/chapter-71,Ranker Who Lives A Second Time - Chapter 71,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-70,/chapter/manga-ec981811/chapter-70,Ranker Who Lives A Second Time - Chapter 70,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-69,/chapter/manga-ec981811/chapter-69,Ranker Who Lives A Second Time - Chapter 69,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-68,/chapter/manga-ec981811/chapter-68,Ranker Who Lives A Second Time - Chapter 68,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-67,/chapter/manga-ec981811/chapter-67,Ranker Who Lives A Second Time - Chapter 67,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-66,/chapter/manga-ec981811/chapter-66,Ranker Who Lives A Second Time - Chapter 66,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-65,/chapter/manga-ec981811/chapter-65,Ranker Who Lives A Second Time - Chapter 65,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-64,/chapter/manga-ec981811/chapter-64,Ranker Who Lives A Second Time - Chapter 64,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-63,/chapter/manga-ec981811/chapter-63,Ranker Who Lives A Second Time - Chapter 63,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-62,/chapter/manga-ec981811/chapter-62,Ranker Who Lives A Second Time - Chapter 62,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-61,/chapter/manga-ec981811/chapter-61,Ranker Who Lives A Second Time - Chapter 61,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-60,/chapter/manga-ec981811/chapter-60,Ranker Who Lives A Second Time - Chapter 60,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-59,/chapter/manga-ec981811/chapter-59,Ranker Who Lives A Second Time - Chapter 59,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-58,/chapter/manga-ec981811/chapter-58,Ranker Who Lives A Second Time - Chapter 58,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-57,/chapter/manga-ec981811/chapter-57,Ranker Who Lives A Second Time - Chapter 57,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-56,/chapter/manga-ec981811/chapter-56,Ranker Who Lives A Second Time - Chapter 56,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-55,/chapter/manga-ec981811/chapter-55,Ranker Who Lives A Second Time - Chapter 55,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-54,/chapter/manga-ec981811/chapter-54,Ranker Who Lives A Second Time - Chapter 54,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-53,/chapter/manga-ec981811/chapter-53,Ranker Who Lives A Second Time - Chapter 53,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-52,/chapter/manga-ec981811/chapter-52,Ranker Who Lives A Second Time - Chapter 52,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-51,/chapter/manga-ec981811/chapter-51,Ranker Who Lives A Second Time - Chapter 51,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-50,/chapter/manga-ec981811/chapter-50,Ranker Who Lives A Second Time - Chapter 50,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-49,/chapter/manga-ec981811/chapter-49,Ranker Who Lives A Second Time - Chapter 49,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-48,/chapter/manga-ec981811/chapter-48,Ranker Who Lives A Second Time - Chapter 48,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-47,/chapter/manga-ec981811/chapter-47,Ranker Who Lives A Second Time - Chapter 47,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-46,/chapter/manga-ec981811/chapter-46,Ranker Who Lives A Second Time - Chapter 46,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-45,/chapter/manga-ec981811/chapter-45,Ranker Who Lives A Second Time - Chapter 45,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-44,/chapter/manga-ec981811/chapter-44,Ranker Who Lives A Second Time - Chapter 44,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-43,/chapter/manga-ec981811/chapter-43,Ranker Who Lives A Second Time - Chapter 43,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-42,/chapter/manga-ec981811/chapter-42,Ranker Who Lives A Second Time - Chapter 42,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-41,/chapter/manga-ec981811/chapter-41,Ranker Who Lives A Second Time - Chapter 41,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-40,/chapter/manga-ec981811/chapter-40,Ranker Who Lives A Second Time - Chapter 40,true,0.7819548872180451,true,true
true,/chapter/manga-ec981811/chapter-39,/chapter/manga-ec981811/chapter-39,Ranker Who Lives A Second Time - Chapter 39,true,0.7819548872180451,true,true
